metric,date,value
Much weaker,2017-03-01,20.70921985815603
Index value,2017-03-01,68.65248226950355
International trade: Not active internationally (% SMEs),2017-03-01,10.638297872340425
About the same,2017-03-01,42.40231548480463
Somewhat weaker,2017-03-01,42.54703328509407
Much weaker,2017-03-01,15.050651230101304
Canada - outlook on 12 months,2017-04-01,65.22048364153628
Canada - outlook on 3 months,2017-04-01,66.4179104477612
Number of responses,2017-04-01,0.5199260696066244
Margin of error,2017-04-01,703.0
Long-term index (12 months),2017-04-01,3.6961400033831
Construction,2017-04-01,63.70967741935484
Wholesale,2017-04-01,59.5959595959596
Retail,2017-04-01,66.99346405228759
Transportation,2017-04-01,67.77777777777779
"Info., arts, recreation",2017-04-01,62.323943661971825
"Finance, insur. realty",2017-04-01,63.28125
"Prof., business services",2017-04-01,59.43396226415094
Health & education serv.,2017-04-01,70.2127659574468
Hospitality,2017-04-01,65.4
Personal services,2017-04-01,65.21739130434783
Newfoundland & Lab.,2017-04-01,65.2542372881356
Prince Edward Is.,2017-04-01,61.89591078066914
Quebec,2017-04-01,43.19526627218935
Ontario,2017-04-01,65.06849315068493
Manitoba,2017-04-01,66.25
Saskatchewan,2017-04-01,63.51351351351351
Alberta,2017-04-01,65.74468085106383
British Columbia,2017-04-01,66.15226337448559
Short-term index,2017-04-01,63.513513513513516
Agriculture,2017-04-01,55.14018691588785
Natural resources*,2017-04-01,57.948717948717956
Construction,2017-04-01,67.13147410358566
Retail,2017-04-01,62.71929824561403
"Info., arts, recreation",2017-04-01,60.73943661971831
"Finance, insur. realty",2017-04-01,65.26315789473685
"Prof., business services",2017-04-01,66.07142857142857
Health & education serv.,2017-04-01,66.91176470588235
Hospitality,2017-04-01,62.71186440677966
Personal and other services,2017-04-01,50.0
Newfoundland & Lab.,2017-04-01,70.55555555555554
Prince Edward Is.,2017-04-01,64.6551724137931
Nova Scotia,2017-04-01,70.2247191011236
New Brunswick,2017-04-01,61.00917431192661
Quebec,2017-04-01,63.745019920318725
Manitoba,2017-04-01,38.05031446540881
Saskatchewan,2017-04-01,64.08450704225352
Alberta,2017-04-01,66.04938271604938
British Columbia,2017-04-01,66.89189189189189
Survey results (% response),2017-04-01,71.62162162162161
How do you expect your firm to be performing in 12 months compared to now?,2017-04-01,66.39254385964912
Much stronger,2017-04-01,64.22018348623854
Somewhat stronger,2017-04-01,49.519230769230774
About the same,2017-04-01,54.145077720207254
Somewhat weaker,2017-04-01,64.28571428571428
Accounts receivable,2017-04-01,5.51301684532925
Better than normal,2017-04-01,38.437978560490045
Normal,2017-04-01,40.888208269525265
Worse than normal,2017-04-01,13.476263399693721
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2017-04-01,1.6845329249617151
"Land, buildings, renovations",2017-04-01,12.585812356979405
None of the above,2017-04-01,64.53089244851259
"Currently, what is the general business situation of your company?",2017-04-01,22.88329519450801
"In the next year, how much do you expect average prices to change?",2017-04-01,9.227871939736346
Price Reduction,2017-04-01,66.85499058380414
0% change,2017-04-01,23.91713747645951
0.015,2017-04-01,15.024232633279484
0.02,2017-04-01,31.179321486268176
0.025,2017-04-01,19.547657512116317
0.03,2017-04-01,18.093699515347332
0.035,2017-04-01,46.849757673667206
0.055,2017-04-01,42.022116903633496
+6.0% or greater,2017-04-01,45.813586097946285
Avg price plans,2017-04-01,12.164296998420221
0% change,2017-04-01,5.709624796084829
0.005,2017-04-01,29.853181076672104
0.01,2017-04-01,5.872756933115824
0.015,2017-04-01,6.36215334420881
0.02,2017-04-01,4.404567699836868
0.025,2017-04-01,16.150081566068515
0.03,2017-04-01,3.4257748776508974
0.035,2017-04-01,8.64600326264274
0.04,2017-04-01,1.468189233278956
0.045,2017-04-01,1.957585644371941
0.05,2017-04-01,0.8156606851549755
0.055,2017-04-01,8.482871125611746
+6.0% or greater,2017-04-01,0.3262642740619902
Avg wage plans,2017-04-01,6.525285481239804
"Fuel, energy",2017-04-01,1.6721044045676998
Product inputs,2017-04-01,3.896103896103896
"Capital equipment, technology",2017-04-01,34.41558441558442
Occupancy,2017-04-01,7.467532467532467
Insurance,2017-04-01,7.792207792207792
"Taxes, regulations",2017-04-01,6.1688311688311686
Fuel costs ,2017-04-01,18.019480519480517
Electricity costs,2017-04-01,5.357142857142857
Other energy costs,2017-04-01,6.6558441558441555
What factors are limiting your ability to increase sales or production?,2017-04-01,0.974025974025974
Insufficient domestic demand,2017-04-01,0.974025974025974
Insufficient foreign demand,2017-04-01,0.16233766233766234
Shortage of skilled labour,2017-04-01,6.0064935064935066
Shortage of un/semi-skilled labour,2017-04-01,0.0
Shortage of working capital,2017-04-01,2.1103896103896105
Product distribution constraints,2017-04-01,1.2564935064935063
How are your expected full-time employment levels to change in the next 3 or 4 months?,2017-04-01,52.34248788368336
Up,2017-04-01,46.04200323101777
Same,2017-04-01,17.77059773828756
Down,2017-04-01,22.617124394184167
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2017-04-01,18.901453957996768
Up,2017-04-01,18.25525040387722
Same,2017-04-01,43.94184168012924
Down,2017-04-01,62.197092084006464
Much stronger,2017-04-01,34.41033925686591
Somewhat stronger,2017-04-01,7.431340872374798
About the same,2017-04-01,31.017770597738288
Somewhat weaker,2017-04-01,16.478190630048463
Much weaker,2017-04-01,19.87075928917609
Index value,2017-04-01,2.7463651050080773
International trade: Exporting (selling abroad + a mix of both) %SMEs,2017-04-01,7.915993537964459
How do you expect your firm to be performing in 12 months compared to now?,2017-04-01,18.578352180936992
Much weaker,2017-04-01,16.984126984126984
Index value,2017-04-01,69.68253968253968
International trade: Not active internationally (% SMEs),2017-04-01,13.333333333333334
About the same,2017-04-01,46.56716417910447
Somewhat weaker,2017-04-01,39.701492537313435
Much weaker,2017-04-01,13.73134328358209
Canada - outlook on 12 months,2017-05-01,66.47398843930637
Canada - outlook on 3 months,2017-05-01,64.44954128440368
Number of responses,2017-05-01,0.40745421758743294
Margin of error,2017-05-01,692.0
Long-term index (12 months),2017-05-01,3.725401014221557
Construction,2017-05-01,61.6822429906542
Wholesale,2017-05-01,58.42696629213483
Retail,2017-05-01,69.20289855072464
Transportation,2017-05-01,66.10738255033557
"Info., arts, recreation",2017-05-01,64.50381679389314
"Finance, insur. realty",2017-05-01,61.53846153846154
"Prof., business services",2017-05-01,64.77272727272727
Health & education serv.,2017-05-01,73.07692307692307
Hospitality,2017-05-01,67.5555555555556
Personal services,2017-05-01,70.74468085106382
Newfoundland & Lab.,2017-05-01,68.9814814814815
Prince Edward Is.,2017-05-01,62.5
Quebec,2017-05-01,45.151515151515156
Ontario,2017-05-01,66.89189189189189
Manitoba,2017-05-01,64.39393939393939
Saskatchewan,2017-05-01,60.16949152542372
Alberta,2017-05-01,64.95098039215686
British Columbia,2017-05-01,67.44186046511629
Short-term index,2017-05-01,66.37931034482759
Agriculture,2017-05-01,49.06542056074766
Natural resources*,2017-05-01,61.88118811881188
Construction,2017-05-01,69.40298507462686
Retail,2017-05-01,61.111111111111114
"Info., arts, recreation",2017-05-01,60.43307086614173
"Finance, insur. realty",2017-05-01,68.56060606060606
"Prof., business services",2017-05-01,63.309352517985616
Health & education serv.,2017-05-01,61.065573770491795
Hospitality,2017-05-01,61.47540983606557
Personal and other services,2017-05-01,60.97560975609756
Newfoundland & Lab.,2017-05-01,71.91011235955057
Prince Edward Is.,2017-05-01,67.6056338028169
Nova Scotia,2017-05-01,73.88888888888889
New Brunswick,2017-05-01,67.5
Quebec,2017-05-01,64.1826923076923
Manitoba,2017-05-01,38.78205128205128
Saskatchewan,2017-05-01,65.49295774647888
Alberta,2017-05-01,73.01587301587301
British Columbia,2017-05-01,62.29508196721312
Survey results (% response),2017-05-01,68.87755102040816
How do you expect your firm to be performing in 12 months compared to now?,2017-05-01,67.63255240443897
Much stronger,2017-05-01,65.76576576576576
Somewhat stronger,2017-05-01,52.77777777777778
About the same,2017-05-01,56.698564593301434
Somewhat weaker,2017-05-01,67.5609756097561
Accounts receivable,2017-05-01,7.280832095096582
Better than normal,2017-05-01,39.22734026745914
Normal,2017-05-01,39.07875185735513
Worse than normal,2017-05-01,11.292719167904904
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2017-05-01,3.1203566121842496
"Land, buildings, renovations",2017-05-01,16.513761467889907
None of the above,2017-05-01,62.38532110091743
"Currently, what is the general business situation of your company?",2017-05-01,21.10091743119266
"In the next year, how much do you expect average prices to change?",2017-05-01,6.605504587155964
Price Reduction,2017-05-01,70.45871559633028
0% change,2017-05-01,22.93577981651376
0.015,2017-05-01,17.52738654147105
0.02,2017-05-01,33.64632237871675
0.025,2017-05-01,21.283255086071986
0.03,2017-05-01,18.779342723004692
0.035,2017-05-01,42.56651017214397
0.055,2017-05-01,43.20610687022901
+6.0% or greater,2017-05-01,45.49618320610687
Avg price plans,2017-05-01,11.297709923664122
0% change,2017-05-01,5.529225908372828
0.005,2017-05-01,29.541864139020536
0.01,2017-05-01,5.213270142180095
0.015,2017-05-01,8.846761453396525
0.02,2017-05-01,5.529225908372828
0.025,2017-05-01,12.796208530805686
0.03,2017-05-01,4.423380726698262
0.035,2017-05-01,8.056872037914692
0.04,2017-05-01,1.263823064770932
0.045,2017-05-01,2.527646129541864
0.05,2017-05-01,0.631911532385466
0.055,2017-05-01,7.5829383886255926
+6.0% or greater,2017-05-01,0.1579778830963665
Avg wage plans,2017-05-01,7.898894154818326
"Fuel, energy",2017-05-01,1.7227488151658767
Product inputs,2017-05-01,2.711323763955343
"Capital equipment, technology",2017-05-01,29.02711323763955
Occupancy,2017-05-01,5.103668261562999
Insurance,2017-05-01,9.888357256778308
"Taxes, regulations",2017-05-01,6.379585326953747
Fuel costs ,2017-05-01,19.936204146730464
Electricity costs,2017-05-01,5.582137161084529
Other energy costs,2017-05-01,7.177033492822966
What factors are limiting your ability to increase sales or production?,2017-05-01,1.7543859649122806
Insufficient domestic demand,2017-05-01,2.8708133971291865
Insufficient foreign demand,2017-05-01,0.3189792663476874
Shortage of skilled labour,2017-05-01,5.422647527910686
Shortage of un/semi-skilled labour,2017-05-01,0.0
Shortage of working capital,2017-05-01,3.827751196172249
Product distribution constraints,2017-05-01,1.606060606060606
How are your expected full-time employment levels to change in the next 3 or 4 months?,2017-05-01,49.13928012519562
Up,2017-05-01,50.70422535211267
Same,2017-05-01,16.431924882629108
Down,2017-05-01,21.5962441314554
"Performance expectations next 3 or 4 months : Allowing for normal seasonal influences, what is your business performance and expectations? (select one answer for each)",2017-05-01,25.039123630672925
Up,2017-05-01,20.970266040688575
Same,2017-05-01,45.38341158059468
Down,2017-05-01,58.84194053208138
Much stronger,2017-05-01,34.58528951486698
Somewhat stronger,2017-05-01,6.885758998435055
About the same,2017-05-01,35.68075117370892
Somewhat weaker,2017-05-01,18.466353677621285
Much weaker,2017-05-01,18.622848200312987
Index value,2017-05-01,2.97339593114241
International trade: Exporting (selling abroad + a mix of both) %SMEs,2017-05-01,7.668231611893583
How do you expect your firm to be performing in 12 months compared to now?,2017-05-01,17.214397496087635
Much weaker,2017-05-01,21.21684867394696
Index value,2017-05-01,67.70670826833073
International trade: Not active internationally (% SMEs),2017-05-01,11.076443057722308
About the same,2017-05-01,42.04892966360856
Somewhat weaker,2017-05-01,44.801223241590215
Much weaker,2017-05-01,13.149847094801222
Canada - outlook on 12 months,2017-06-01,60.69986541049798
Canada - outlook on 3 months,2017-06-01,59.887005649717516
Number of responses,2017-06-01,0.26291465543801795
Margin of error,2017-06-01,743.0
Long-term index (12 months),2017-06-01,3.5952713074105596
Construction,2017-06-01,59.47368421052632
Wholesale,2017-06-01,62.75303643724697
Retail,2017-06-01,65.70397111913357
Transportation,2017-06-01,66.66666666666667
"Info., arts, recreation",2017-06-01,55.42168674698795
"Finance, insur. realty",2017-06-01,63.043478260869556
"Prof., business services",2017-06-01,63.26530612244898
Health & education serv.,2017-06-01,70.10309278350515
Hospitality,2017-06-01,68.2608695652174
Personal services,2017-06-01,67.36842105263158
Newfoundland & Lab.,2017-06-01,64.65517241379311
Prince Edward Is.,2017-06-01,63.20754716981132
Quebec,2017-06-01,46.646341463414636
Ontario,2017-06-01,67.6056338028169
Manitoba,2017-06-01,63.492063492063494
Saskatchewan,2017-06-01,63.5593220338983
Alberta,2017-06-01,65.78947368421052
British Columbia,2017-06-01,64.27777777777777
Short-term index,2017-06-01,67.14285714285714
Agriculture,2017-06-01,51.8018018018018
Natural resources*,2017-06-01,61.66666666666666
Construction,2017-06-01,69.48717948717949
Retail,2017-06-01,57.47126436781609
"Info., arts, recreation",2017-06-01,62.34309623430963
"Finance, insur. realty",2017-06-01,65.54307116104869
"Prof., business services",2017-06-01,62.5
Health & education serv.,2017-06-01,58.12500000000001
Hospitality,2017-06-01,63.63636363636363
Personal and other services,2017-06-01,55.434782608695656
Newfoundland & Lab.,2017-06-01,69.0217391304348
Prince Edward Is.,2017-06-01,65.1376146788991
Nova Scotia,2017-06-01,67.77777777777779
New Brunswick,2017-06-01,68.69158878504672
Quebec,2017-06-01,61.86868686868687
Manitoba,2017-06-01,40.06410256410257
Saskatchewan,2017-06-01,66.91176470588236
Alberta,2017-06-01,72.80701754385964
British Columbia,2017-06-01,62.295081967213115
Survey results (% response),2017-06-01,64.20765027322405
How do you expect your firm to be performing in 12 months compared to now?,2017-06-01,65.22248243559719
Much stronger,2017-06-01,66.66666666666666
Somewhat stronger,2017-06-01,53.125
About the same,2017-06-01,54.716981132075475
Somewhat weaker,2017-06-01,68.40796019900498
Accounts receivable,2017-06-01,5.096418732782369
Better than normal,2017-06-01,34.02203856749311
Normal,2017-06-01,43.52617079889807
Worse than normal,2017-06-01,14.049586776859504
What kinds of capital expenditures do you plan to make within the next 3 or 4 months?,2017-06-01,3.3057851239669422
"Land, buildings, renovations",2017-06-01,16.228070175438596
None of the above,2017-06-01,64.69298245614036
"Currently, what is the general business situation of your company?",2017-06-01,19.07894736842105
"In the next year, how much do you expect average prices to change?",2017-06-01,8.263069139966273
Price Reduction,2017-06-01,68.46543001686341
0% change,2017-06-01,23.27150084317032
0.015,2017-06-01,14.804063860667634
